sentence,label,,,,,,,,,,,,
電話を    ☎️☎️☎️,19,,,,,,,,,,,,
かけまくりました,20,,,,,,,,,,,,
なんとか…,21,,,,,,,,,,,,
今よりも,22,,,,,,,,,,,,
おとうちゃんを,23,,,,,,,,,,,,
歩けるようにしてやりたいんです,24,,,,,,,,,,,,
それが、あたしの夢です,25,,,,,,,,,,,,
今は、ゼロではありませんが,26,,,,,,,,,,,,
ゼロに近い…,27,,,,,,,,,,,,
すり足状態です,28,,,,,,,,,,,,
そこで、どうしたらいいか…,29,,,,,,,,,,,,
頭をひねりました,30,,,,,,,,,,,,
郷里では介護保険証が使えます,31,,,,,,,,,,,,
しかし、ここは東京です,32,,,,,,,,,,,,
行政のサービスは,33,,,,,,,,,,,,
一切受けられません,34,,,,,,,,,,,,
当然、ディサービスも,35,,,,,,,,,,,,
受けられませんよ,36,,,,,,,,,,,,
行政には,37,,,,,,,,,,,,
助けてはいただけないのです,38,,,,,,,,,,,,
そこで…,39,,,,,,,,,,,,
二十代からの,40,,,,,,,,,,,,
友達で…,41,,,,,,,,,,,,
彼女は,42,,,,,,,,,,,,
足立区の,43,,,,,,,,,,,,
大きな総合病院の,44,,,,,,,,,,,,
院長さんなんです,45,,,,,,,,,,,,
歩けるためには,46,,,,,,,,,,,,
どうしたら,1,,,,,,,,,,,,
いいのか…,2,,,,,,,,,,,,
相談してみました…,3,,,,,,,,,,,,
続く…,4,,,,,,,,,,,,
お待ちかね  ‼️,5,,,,,,,,,,,,
ホームレス寺田さんの,6,,,,,,,,,,,,
お出ましです,7,,,,,,,,,,,,
朝…うとうととしたところに,8,,,,,,,,,,,,
ピーンポーンでした,9,,,,,,,,,,,,
６時が約束の時間でした,10,,,,,,,,,,,,
雨が降ったのて,11,,,,,,,,,,,,
外の水やりは大丈夫です,12,,,,,,,,,,,,
そこで,13,,,,,,,,,,,,
おとうちゃんの,14,,,,,,,,,,,,
お風呂上がり,15,,,,,,,,,,,,
ホームレス寺田さんの,16,,,,,,,,,,,,
手を借りました,17,,,,,,,,,,,,
その間あたしは、お風呂掃除,18,,,,,,,,,,,,
とにかく…,19,,,,,,,,,,,,
ひとりでは,20,,,,,,,,,,,,
えらいこっちゃ…,21,,,,,,,,,,,,
連続ですからね   ,22,,,,,,,,,,,,
お風呂の後は,23,,,,,,,,,,,,
朝ごはんでーす,24,,,,,,,,,,,,
ナス炒め     にんにく     ヨーグルト,25,,,,,,,,,,,,
   バナナ       かぼちゃのサラダ      バン       豆乳,26,,,,,,,,,,,,
食べるもの…,27,,,,,,,,,,,,
飲むものが…,28,,,,,,,,,,,,
体をつくります,29,,,,,,,,,,,,
だから…ごはんは,30,,,,,,,,,,,,
元気の源ですね,31,,,,,,,,,,,,
にんにくは  ,32,,,,,,,,,,,,
毎日…欠かしませんよ ‼️,33,,,,,,,,,,,,
今朝も、もちろん,34,,,,,,,,,,,,
おとうちゃんを,35,,,,,,,,,,,,
あ風呂に入れていますよ,36,,,,,,,,,,,,
ハダカで,37,,,,,,,,,,,,
体のチェックをすることは,38,,,,,,,,,,,,
大切なことてすね,39,,,,,,,,,,,,
湯船の中は,40,,,,,,,,,,,,
筋肉が,41,,,,,,,,,,,,
柔らかくなります,42,,,,,,,,,,,,
入浴後は,43,,,,,,,,,,,,
オーガニック  オイルを使って,44,,,,,,,,,,,,
松居マッサージも,45,,,,,,,,,,,,
しているんですよ,46,,,,,,,,,,,,
足の筋肉がとにかく、硬い,1,,,,,,,,,,,,
少しでも,2,,,,,,,,,,,,
柔らかくなることを,3,,,,,,,,,,,,
願うばかりです,4,,,,,,,,,,,,
大好きな日曜日でーす,5,,,,,,,,,,,,
しかし…,6,,,,,,,,,,,,
昨夜も、５回起きました,7,,,,,,,,,,,,
オムツの山⛰⛰⛰と,8,,,,,,,,,,,,
なっていますぞ。。,9,,,,,,,,,,,,
昨夜は大切な打ち合わせがありました,10,,,,,,,,,,,,
だから…東京へ,11,,,,,,,,,,,,
戻らないと,12,,,,,,,,,,,,
いけなかったんです,13,,,,,,,,,,,,
相手は、今芸能界でも,14,,,,,,,,,,,,
もてはやされている,15,,,,,,,,,,,,
バリバリの独身の,16,,,,,,,,,,,,
ＩT産業の社長達です,17,,,,,,,,,,,,
その、ど真剣な打ち合わせに,18,,,,,,,,,,,,
あたしゃ…,19,,,,,,,,,,,,
おとうちゃん同伴ですよ   （笑）,20,,,,,,,,,,,,
彼らはビックリ  ,21,,,,,,,,,,,,
  していましたが,22,,,,,,,,,,,,
ありがたいことに,23,,,,,,,,,,,,
手を引いたりと…,24,,,,,,,,,,,,
助けてくれました,25,,,,,,,,,,,,
食事もご一緒したんですよ,26,,,,,,,,,,,,
超…成功者の若者達ですが,27,,,,,,,,,,,,
ここは、あたしが,28,,,,,,,,,,,,
ご馳走させていただきました,29,,,,,,,,,,,,
えっへへへ    ,30,,,,,,,,,,,,
あたし。。,31,,,,,,,,,,,,
ご馳走をしていただくのは,32,,,,,,,,,,,,
苦手なんですよ,33,,,,,,,,,,,,
優しさへの,34,,,,,,,,,,,,
お礼でーす,35,,,,,,,,,,,,
笑っちゃうのは…,36,,,,,,,,,,,,
あたしのカバンが,37,,,,,,,,,,,,
仕事道具で,38,,,,,,,,,,,,
いっぱいだったので…,39,,,,,,,,,,,,
若い社長の,40,,,,,,,,,,,,
ファッショナブルな,41,,,,,,,,,,,,
カバンにですよ,42,,,,,,,,,,,,
おとうちゃんの,43,,,,,,,,,,,,
スペアの,44,,,,,,,,,,,,
オムツを,45,,,,,,,,,,,,
入れてもらったことです,46,,,,,,,,,,,,
ハハハ    …,1,,,,,,,,,,,,
なかなか無い光景でしたよーっ,2,,,,,,,,,,,,
彼らにも,3,,,,,,,,,,,,
おじいちゃん   や    おばあちゃんは,4,,,,,,,,,,,,
いるわけです,5,,,,,,,,,,,,
だから。。,6,,,,,,,,,,,,
優しい若い経営者達との,7,,,,,,,,,,,,
時間でした,8,,,,,,,,,,,,
おとうちゃんは,9,,,,,,,,,,,,
楽しかったと,10,,,,,,,,,,,,
思いますよ、きっとね ,11,,,,,,,,,,,,
おとうちゃんが…,12,,,,,,,,,,,,
昼寝をはじめたので,13,,,,,,,,,,,,
近所の美容院へ,14,,,,,,,,,,,,
カットに行っできました,15,,,,,,,,,,,,
母子家庭時代,16,,,,,,,,,,,,
幼い息子が,17,,,,,,,,,,,,
お昼している間に,18,,,,,,,,,,,,
スーパーへ行ったことを,19,,,,,,,,,,,,
思い出しましたょー,20,,,,,,,,,,,,
日焼け止めですら,21,,,,,,,,,,,,
塗れない…,22,,,,,,,,,,,,
自分の顔を,23,,,,,,,,,,,,
久しぶりに,24,,,,,,,,,,,,
鏡で見ました,25,,,,,,,,,,,,
トホホホ…,26,,,,,,,,,,,,
でも、鼻  も   目   も,27,,,,,,,,,,,,
ついていたよーっ  ‼️,28,,,,,,,,,,,,
ドンバイ    …    ドンバイ    （笑）,29,,,,,,,,,,,,
慌てて…,30,,,,,,,,,,,,
走ってかえったら,31,,,,,,,,,,,,
おとうちゃんは寝ていました,32,,,,,,,,,,,,
ほっー,33,,,,,,,,,,,,
実は…,34,,,,,,,,,,,,
今日の土曜日,35,,,,,,,,,,,,
郷里の滋賀県で,36,,,,,,,,,,,,
中学校の同窓会が,37,,,,,,,,,,,,
あるんですよ,38,,,,,,,,,,,,
あたしが学んだ学校は,39,,,,,,,,,,,,
近江兄弟社  学園,40,,,,,,,,,,,,
アメリカ人の,41,,,,,,,,,,,,
宣教師であり,42,,,,,,,,,,,,
建築家でもいらした方が,43,,,,,,,,,,,,
創立された学校なんですよ,44,,,,,,,,,,,,
校歌が英語なんだよー,45,,,,,,,,,,,,
同窓会には,46,,,,,,,,,,,,
出席したかったのですが…,1,,,,,,,,,,,,
お盆で高速道路が,2,,,,,,,,,,,,
混むことから,3,,,,,,,,,,,,
昨日…泣く泣く   ,4,,,,,,,,,,,,
地元を離れたんですよ,5,,,,,,,,,,,,
そこで、さっき,6,,,,,,,,,,,,
幹事さんに電話 しました,7,,,,,,,,,,,,
久しぶりだったけど,8,,,,,,,,,,,,
話せて…☎︎,9,,,,,,,,,,,,
嬉しかった  ,10,,,,,,,,,,,,
今、なによりも,11,,,,,,,,,,,,
あたしに大切なことは…,12,,,,,,,,,,,,
９０才の,13,,,,,,,,,,,,
おとうちゃんを,14,,,,,,,,,,,,
元気にさせることですからね,15,,,,,,,,,,,,
次回の同窓会を,16,,,,,,,,,,,,
楽しみにしましょう,17,,,,,,,,,,,,
ちなみに…,18,,,,,,,,,,,,
あたし、学校で,19,,,,,,,,,,,,
「   おまつ  亅って,20,,,,,,,,,,,,
呼ばれていたんだよー,21,,,,,,,,,,,,
さあ。…,22,,,,,,,,,,,,
おとうちゃんを風呂に入れます,23,,,,,,,,,,,,
実家には,24,,,,,,,,,,,,
手すりが付いていますが…,25,,,,,,,,,,,,
うちのお風呂には,26,,,,,,,,,,,,
もちろん、ありません,27,,,,,,,,,,,,
ここは,28,,,,,,,,,,,,
還暦＋1    ババアの気合いでしょう,29,,,,,,,,,,,,
あ‼️     あっ。。。‼️    ,30,,,,,,,,,,,,
  ウンチだぁ…,31,,,,,,,,,,,,
えらいこっちゃ…,32,,,,,,,,,,,,
トホホホ…,33,,,,,,,,,,,,
朝ごはんは,34,,,,,,,,,,,,
帰ったばかりですから,35,,,,,,,,,,,,
冷蔵庫は空っぽです,36,,,,,,,,,,,,
ご近所のゆきさんの、茶碗蒸しが,37,,,,,,,,,,,,
助かりました,38,,,,,,,,,,,,
ゆきさん‼️,39,,,,,,,,,,,,
本当にありがとうね ,40,,,,,,,,,,,,
バラ寿司は、地元の,41,,,,,,,,,,,,
「   きてかーな    亅から,42,,,,,,,,,,,,
持ってきたものを,43,,,,,,,,,,,,
蒸しました,44,,,,,,,,,,,,
ニンニクは、絶対ですよ,45,,,,,,,,,,,,
             蒸し寿司     茶碗蒸し    ネギのお味噌汁,46,,,,,,,,,,,,
                        にんにく      ヨーグルト,1,,,,,,,,,,,,
ラジオ体操   ‍♂️‍♀️,2,,,,,,,,,,,,
終わりには,3,,,,,,,,,,,,
おとうちゃんを,4,,,,,,,,,,,,
氏神様へ,5,,,,,,,,,,,,
ご挨拶に,6,,,,,,,,,,,,
連れて行きました,7,,,,,,,,,,,,
神さまが見守ってくださった,8,,,,,,,,,,,,
おかげで,9,,,,,,,,,,,,
東京まで来られたのですから…,10,,,,,,,,,,,,
感謝       感謝です,11,,,,,,,,,,,,
神様、本当に,12,,,,,,,,,,,,
ありがとうこざいました,13,,,,,,,,,,,,
家族のみなさーん  にも,14,,,,,,,,,,,,
本当に,15,,,,,,,,,,,,
ありがとうこざいまーす  ,16,,,,,,,,,,,,
実家の周辺で…,17,,,,,,,,,,,,
ラジオ体操‍♀️‍♀️  会場を,18,,,,,,,,,,,,
探しましたが,19,,,,,,,,,,,,
ありませんでした,20,,,,,,,,,,,,
トホホホ…,21,,,,,,,,,,,,
しかし,22,,,,,,,,,,,,
東京はすごい盛んなんですよ,23,,,,,,,,,,,,
あたしは指導員の講習会に,24,,,,,,,,,,,,
２年間、通っています,25,,,,,,,,,,,,
将来、養老院で,26,,,,,,,,,,,,
教えるのが夢なんですよ,27,,,,,,,,,,,,
ラジオ体操会場には,28,,,,,,,,,,,,
人生の先輩方の,29,,,,,,,,,,,,
お友達が,30,,,,,,,,,,,,
たくさんいてくださいます,31,,,,,,,,,,,,
今朝は,32,,,,,,,,,,,,
みなさーんが,33,,,,,,,,,,,,
温かくおとうちゃんを,34,,,,,,,,,,,,
迎えてくださいました,35,,,,,,,,,,,,
ありがたいことですよ ,36,,,,,,,,,,,,
これから,37,,,,,,,,,,,,
毎朝、連れて行きますよ,38,,,,,,,,,,,,
おとうちゃんにも,39,,,,,,,,,,,,
参加カードを,40,,,,,,,,,,,,
作ってくださいました,41,,,,,,,,,,,,
ちなみに…,42,,,,,,,,,,,,
リーダーは,43,,,,,,,,,,,,
おとうちゃんと同じ年,44,,,,,,,,,,,,
９０才の,45,,,,,,,,,,,,
動物病院の先生です,46,,,,,,,,,,,,
おはようございます,1,,,,,,,,,,,,
昨日は…,2,,,,,,,,,,,,
バースデーボーイの,3,,,,,,,,,,,,
おとうちゃんを,4,,,,,,,,,,,,
温かく見守っていただき,5,,,,,,,,,,,,
本当に,6,,,,,,,,,,,,
ありがとうございました ,7,,,,,,,,,,,,
さて、おとうちゃんは,8,,,,,,,,,,,,
介護ベッド設置後,9,,,,,,,,,,,,
すぐさま、寝はじめましたが,10,,,,,,,,,,,,
２３時頃までのことでした…,11,,,,,,,,,,,,
その後、朝まで４回起きました,12,,,,,,,,,,,,
オムツの山⛰⛰⛰⛰が,13,,,,,,,,,,,,
できました,14,,,,,,,,,,,,
車の運転を  ,15,,,,,,,,,,,,
あたしは…,16,,,,,,,,,,,,
９時間していましたから,17,,,,,,,,,,,,
クタクタでしたが,18,,,,,,,,,,,,
気合いで乗り切りましたよ,19,,,,,,,,,,,,
それどころか‼️,20,,,,,,,,,,,,
な、なんと…,21,,,,,,,,,,,,
朝…ラジオ体操に,22,,,,,,,,,,,,
行ったんですよ,23,,,,,,,,,,,,
「   行こうか。。亅と,24,,,,,,,,,,,,
あたしが誘われました     （爆笑）,25,,,,,,,,,,,,
ありがたいよ,26,,,,,,,,,,,,
本当に、感謝です,27,,,,,,,,,,,,
な、な、なんと,28,,,,,,,,,,,,
東京のご近所の,29,,,,,,,,,,,,
ゆきさんが…,30,,,,,,,,,,,,
偶然にも,31,,,,,,,,,,,,
バースデーボーイこと,32,,,,,,,,,,,,
おとうちゃんの好物の,33,,,,,,,,,,,,
茶碗蒸しを,34,,,,,,,,,,,,
くださいました,35,,,,,,,,,,,,
茶碗蒸しって…,36,,,,,,,,,,,,
手間がかかりますよねぇ,37,,,,,,,,,,,,
本当にありがたいですね,38,,,,,,,,,,,,
あたし、みなさんに,39,,,,,,,,,,,,
見守って頂き,40,,,,,,,,,,,,
最高に、幸せです,41,,,,,,,,,,,,
今日は,42,,,,,,,,,,,,
家族のみなさーんに,43,,,,,,,,,,,,
ご心配をお掛けしましたね,44,,,,,,,,,,,,
見守ってくださって,45,,,,,,,,,,,,
本当に本当…,46,,,,,,,,,,,,
ありがとうございました,1,,,,,,,,,,,,
ありがとうね,2,,,,,,,,,,,,
ハッピーにしていただき  ,3,,,,,,,,,,,,
明日からも介護,4,,,,,,,,,,,,
頑張れます,5,,,,,,,,,,,,
フィアット君から,6,,,,,,,,,,,,
山積みの荷物を,7,,,,,,,,,,,,
家の中へ運びいれています,8,,,,,,,,,,,,
もう。。,9,,,,,,,,,,,,
汗ダクダクでーす,10,,,,,,,,,,,,
思わず…,11,,,,,,,,,,,,
運んだ荷物のひとつ,12,,,,,,,,,,,,
スイカを  ,13,,,,,,,,,,,,
立ち食いで…,14,,,,,,,,,,,,
半分  ‼️,15,,,,,,,,,,,,
平らげちゃいました   （爆笑）,16,,,,,,,,,,,,
最高に美味しい、スイカでした,17,,,,,,,,,,,,
実家のご近所さん,18,,,,,,,,,,,,
さっちゃんがくださいました,19,,,,,,,,,,,,
ありがたいねぇ,20,,,,,,,,,,,,
還暦＋１    ,21,,,,,,,,,,,,
ババアは喉がカラカラだったのでーす,22,,,,,,,,,,,,
介護ベッドが  ,23,,,,,,,,,,,,
終わったと同時に,24,,,,,,,,,,,,
今度は,25,,,,,,,,,,,,
お泊りに行っていた,26,,,,,,,,,,,,
ベントレー君が,27,,,,,,,,,,,,
トーレラーに乗って,28,,,,,,,,,,,,
帰ってきました,29,,,,,,,,,,,,
以前の,30,,,,,,,,,,,,
白のベントレー君の時から,31,,,,,,,,,,,,
良くしてくださる,32,,,,,,,,,,,,
ドライバーの大高さんと,33,,,,,,,,,,,,
パチリでーす,34,,,,,,,,,,,,
地面を這わせないで,35,,,,,,,,,,,,
ご返却くださるんですよ,36,,,,,,,,,,,,
さすが,37,,,,,,,,,,,,
日本一の車屋さんですね‼️,38,,,,,,,,,,,,
９時間  ,39,,,,,,,,,,,,
活躍をしてくれた,40,,,,,,,,,,,,
フィアット君が,41,,,,,,,,,,,,
ガレージに入るのと…同時に,42,,,,,,,,,,,,
レンタルした,43,,,,,,,,,,,,
介護ベッド   を,44,,,,,,,,,,,,
お届けくださいました,45,,,,,,,,,,,,
まぁ…焦ったよー,46,,,,,,,,,,,,
どこでも,1,,,,,,,,,,,,
あたしゃ…,2,,,,,,,,,,,,
焦らないといけないね  （＾◇＾）,3,,,,,,,,,,,,
しかし、本当に親切な,4,,,,,,,,,,,,
介護用品の,5,,,,,,,,,,,,
レンタル屋さんでしたよ,6,,,,,,,,,,,,
昨日,7,,,,,,,,,,,,
ネットで探したんですよ,8,,,,,,,,,,,,
寝具も同じものが,9,,,,,,,,,,,,
いいだろう…と思って,10,,,,,,,,,,,,
実家から,11,,,,,,,,,,,,
持ってきました,12,,,,,,,,,,,,
疲れたんでしょうね,13,,,,,,,,,,,,
さっそく…,14,,,,,,,,,,,,
ベッドで,15,,,,,,,,,,,,
バースデーボーイは  ,16,,,,,,,,,,,,
寝入っていますよ   （笑）,17,,,,,,,,,,,,
クックック…,18,,,,,,,,,,,,
めでたし…めでたしでーす,19,,,,,,,,,,,,
家族のみなさーん,20,,,,,,,,,,,,
たった今  ‼️,21,,,,,,,,,,,,
約９時間かかって,22,,,,,,,,,,,,
自宅に,23,,,,,,,,,,,,
到着しました,24,,,,,,,,,,,,
ご心配を頂きまして,25,,,,,,,,,,,,
本当に本当に,26,,,,,,,,,,,,
ありがとうございます,27,,,,,,,,,,,,
皆さまの,28,,,,,,,,,,,,
愛の♥️,29,,,,,,,,,,,,
おかげ様で,30,,,,,,,,,,,,
おとうちゃんを無事に,31,,,,,,,,,,,,
輸送できましたよ   （笑）,32,,,,,,,,,,,,
ありがとうね,33,,,,,,,,,,,,
事故があった様子です,34,,,,,,,,,,,,
首都高速が,35,,,,,,,,,,,,
すごく混んでいます,36,,,,,,,,,,,,
もう…目の前なんですが,37,,,,,,,,,,,,
なかなか〜ですね,38,,,,,,,,,,,,
昨日レンタルの介護ベッドを,39,,,,,,,,,,,,
注文しました,40,,,,,,,,,,,,
今日の、１８時に,41,,,,,,,,,,,,
家に届けてくださるので,42,,,,,,,,,,,,
焦っています   ,43,,,,,,,,,,,,
トホホホ…,44,,,,,,,,,,,,
無事に帰りつつ,45,,,,,,,,,,,,
ありますので,46,,,,,,,,,,,,
ご安心くださいね ,1,,,,,,,,,,,,
ありがとうございます ,2,,,,,,,,,,,,
家族のみなさんへ,3,,,,,,,,,,,,
ご報告いたします,4,,,,,,,,,,,,
おとうちゃんは,5,,,,,,,,,,,,
疲れてきたのか…,6,,,,,,,,,,,,
「  休もうか…亅と,7,,,,,,,,,,,,
言いだしましたよ,8,,,,,,,,,,,,
富士山の見える  レストラン   からの景色,9,,,,,,,,,,,,
そこで足柄サービスエリアで,10,,,,,,,,,,,,
麺類を,11,,,,,,,,,,,,
食べることにしました,12,,,,,,,,,,,,
もしものことを考えて…,13,,,,,,,,,,,,
おとうちゃんには,14,,,,,,,,,,,,
名札をかけてもらっています,15,,,,,,,,,,,,
なにごとも、万全に‼️,16,,,,,,,,,,,,
家族のみなさーんへ,17,,,,,,,,,,,,
ご報告いたします,18,,,,,,,,,,,,
名神  八日市 インターを,19,,,,,,,,,,,,
９時に乗りました,20,,,,,,,,,,,,
おかげ様で順調に走りまして…,21,,,,,,,,,,,,
ただ今浜名湖サービスエリアまで,22,,,,,,,,,,,,
たどり着きました,23,,,,,,,,,,,,
車椅子を、担ぎだして…,24,,,,,,,,,,,,
まずは心配な、オムツでーす,25,,,,,,,,,,,,
ヒヤヒヤ…ハラハラの,26,,,,,,,,,,,,
ドライブです,27,,,,,,,,,,,,
お隣になった方から,28,,,,,,,,,,,,
ミカンを頂きました  ,29,,,,,,,,,,,,
家族のみなさんには,30,,,,,,,,,,,,
ご心配をお掛けしますか,31,,,,,,,,,,,,
頑張って,32,,,,,,,,,,,,
東京をめざしますね,33,,,,,,,,,,,,
さあ。。,34,,,,,,,,,,,,
昨夜はお願いの予告だけで,35,,,,,,,,,,,,
失礼しました,36,,,,,,,,,,,,
実は…最後まで,37,,,,,,,,,,,,
おとうちゃんの様子を,38,,,,,,,,,,,,
観察していたんです,39,,,,,,,,,,,,
おかげ様で,40,,,,,,,,,,,,
大丈夫そうです,41,,,,,,,,,,,,
あたし。。決行します,42,,,,,,,,,,,,
実は…,43,,,,,,,,,,,,
認知症    前立腺癌の父を,44,,,,,,,,,,,,
フィット君に乗せて  ,45,,,,,,,,,,,,
東京のあたしの家へ,46,,,,,,,,,,,,
連れて行く決意をしたんですよ,1,,,,,,,,,,,,
今日、おとうちゃんは,2,,,,,,,,,,,,
誕生日を迎えています,3,,,,,,,,,,,,
その日に,4,,,,,,,,,,,,
連れて行くのも,5,,,,,,,,,,,,
きっと…,6,,,,,,,,,,,,
なにか意味があるのでしょうね   ,7,,,,,,,,,,,,
オムツも、バッチリ,8,,,,,,,,,,,,
二重にしました,9,,,,,,,,,,,,
車椅子    も   ,10,,,,,,,,,,,,
介護シャワー椅子も,11,,,,,,,,,,,,
積み込みましたよ,12,,,,,,,,,,,,
なんとか…,13,,,,,,,,,,,,
無事に東京に到着できるように,14,,,,,,,,,,,,
真の家族のみなさーん,15,,,,,,,,,,,,
見守ってくださいね,16,,,,,,,,,,,,
もし…、もし…,17,,,,,,,,,,,,
なにかあれば,18,,,,,,,,,,,,
助けてください‼️,19,,,,,,,,,,,,
随時…ご報告,20,,,,,,,,,,,,
申し上げながら,21,,,,,,,,,,,,
東京を目指しますね,22,,,,,,,,,,,,
くれぐれも,23,,,,,,,,,,,,
よろしくお願いします,24,,,,,,,,,,,,
さあ…,25,,,,,,,,,,,,
還暦＋１    ババア松居,26,,,,,,,,,,,,
気合いで頑張りますね,27,,,,,,,,,,,,
激安‼️   散髪屋さんへ,28,,,,,,,,,,,,
開店と同時に,29,,,,,,,,,,,,
駆け込んでいます,30,,,,,,,,,,,,
おとうちゃんの,31,,,,,,,,,,,,
ヒゲ剃りです,32,,,,,,,,,,,,
あたしでは怖くてできないですよ,33,,,,,,,,,,,,
だから…ここは,34,,,,,,,,,,,,
プロにお願いするのが,35,,,,,,,,,,,,
一番ですからね…,36,,,,,,,,,,,,
かなり進んだ認知症の,37,,,,,,,,,,,,
おとうちゃんです,38,,,,,,,,,,,,
自分で出来るわけが,39,,,,,,,,,,,,
ないのですからね,40,,,,,,,,,,,,
さあ。。男前になって…,41,,,,,,,,,,,,
いざ…,42,,,,,,,,,,,,
今朝も…,43,,,,,,,,,,,,
おとうちゃんを,44,,,,,,,,,,,,
お風呂に入れています,45,,,,,,,,,,,,
お話をしたように,46,,,,,,,,,,,,
未発売の物を,1,,,,,,,,,,,,
東京から抱えてきています,2,,,,,,,,,,,,
